(4.24, -17.592)
(4.24, 7.234)
(4.24, -0.369)
(4.25, -17.595)
(4.25, 7.204)
(4.25, -0.369)
(4.26, -17.576)
(4.26, 7.228)
(4.26, -0.369)
(4.27, -17.58)
(4.27, 7.197)
(4.27, -0.369)
(4.28, -17.561)
(4.28, 7.222)
(4.28, -0.369)
(4.29, -17.565)
(4.29, 7.191)
(4.29, -0.369)
(4.3, -17.546)
(4.3, 7.216)
(4.3, -0.368)
(4.31, -17.55)
(4.31, 7.184)
(4.31, -0.368)
(4.32, -17.53)
(4.32, 7.21)
(4.32, -0.368)
(4.33, -17.534)
(4.33, 7.178)
(4.33, -0.368)
(4.34, -17.515)
(4.34, 7.204)
(4.34, -0.368)
(4.35, -17.519)
(4.35, 7.172)
(4.35, -0.368)
(4.36, -17.5)
(4.36, 7.198)
(4.36, -0.367)
(4.37, -17.504)
(4.37, 7.165)
(4.37, -0.367)
(4.38, -17.484)
(4.38, 7.192)
(4.38, -0.367)
(4.39, -17.489)
(4.39, 7.159)
(4.39, -0.367)
(4.4, -17.469)
(4.4, 7.185)
(4.4, -0.367)
(4.41, -17.474)
(4.41, 7.152)
(4.41, -0.367)
(4.42, -17.454)
(4.42, 7.179)
(4.42, -0.366)
(4.43, -17.458)
(4.43, 7.146)
(4.43, -0.367)
(4.44, -17.438)
(4.44, 7.173)
(4.44, -0.366)
(4.45, -17.443)
(4.45, 7.139)
(4.45, -0.366)
(4.46, -17.423)
(4.46, 7.167)
(4.46, -0.366)
(4.47, -17.428)
(4.47, 7.133)
(4.47, -0.366)
(4.48, -17.408)
(4.48, 7.161)
(4.48, -0.365)
(4.49, -17.413)
(4.49, 7.127)
(4.49, -0.366)
(4.5, -17.392)
(4.5, 7.155)
(4.5, -0.365)
(4.51, -17.398)
(4.51, 7.12)
(4.51, -0.365)
(4.52, -17.377)
(4.52, 7.149)
(4.52, -0.365)
(4.53, -17.382)
(4.53, 7.114)
(4.53, -0.365)
(4.54, -17.361)
(4.54, 7.143)
(4.54, -0.365)
(4.55, -17.367)
(4.55, 7.107)
(4.55, -0.365)
(4.56, -17.346)
(4.56, 7.137)
(4.56, -0.364)
(4.57, -17.352)
(4.57, 7.101)
(4.57, -0.364)
(4.58, -17.331)
(4.58, 7.131)
(4.58, -0.364)
(4.59, -17.337)
(4.59, 7.094)
(4.59, -0.364)
(4.6, -17.315)
(4.6, 7.125)
(4.6, -0.364)
(4.61, -17.322)
(4.61, 7.088)
(4.61, -0.364)
(4.62, -17.3)
(4.62, 7.119)
(4.62, -0.363)
(4.63, -17.306)
(4.63, 7.081)
(4.63, -0.363)
(4.64, -17.285)
(4.64, 7.113)
(4.64, -0.363)
(4.65, -17.291)
(4.65, 7.075)
(4.65, -0.363)
(4.66, -17.269)
(4.66, 7.107)
(4.66, -0.363)
(4.67, -17.276)
(4.67, 7.068)
(4.67, -0.363)
(4.68, -17.254)
(4.68, 7.101)
(4.68, -0.362)
(4.69, -17.261)
(4.69, 7.062)
(4.69, -0.362)
(4.7, -17.239)
(4.7, 7.094)
(4.7, -0.362)
(4.71, -17.246)
(4.71, 7.056)
(4.71, -0.362)
(4.72, -17.223)
(4.72, 7.088)
(4.72, -0.362)
(4.73, -17.23)
(4.73, 7.049)
(4.73, -0.362)
(4.74, -17.208)
(4.74, 7.082)
(4.74, -0.361)
(4.75, -17.215)
(4.75, 7.043)
(4.75, -0.361)
(4.76, -17.193)
(4.76, 7.076)
(4.76, -0.361)
(4.77, -17.2)
(4.77, 7.036)
(4.77, -0.361)
(4.78, -17.177)
(4.78, 7.07)
(4.78, -0.361)
(4.79, -17.185)
(4.79, 7.03)
(4.79, -0.361)
(4.8, -17.162)
(4.8, 7.064)
(4.8, -0.36)
(4.81, -17.17)
(4.81, 7.023)
(4.81, -0.36)
(4.82, -17.146)
(4.82, 7.058)
(4.82, -0.36)
(4.83, -17.155)
(4.83, 7.017)
(4.83, -0.36)
(4.84, -17.131)
(4.84, 7.052)
(4.84, -0.36)
(4.85, -17.139)
(4.85, 7.01)
(4.85, -0.36)
(4.86, -17.116)
(4.86, 7.046)
(4.86, -0.359)
(4.87, -17.124)
(4.87, 7.004)
(4.87, -0.359)
(4.88, -17.1)
(4.88, 7.04)
(4.88, -0.359)
(4.89, -17.109)
(4.89, 6.997)
(4.89, -0.359)
(4.9, -17.085)
(4.9, 7.034)
(4.9, -0.359)
(4.91, -17.094)
(4.91, 6.991)
(4.91, -0.359)
(4.92, -17.07)
(4.92, 7.028)
(4.92, -0.358)
(4.93, -17.079)
(4.93, 6.984)
(4.93, -0.358)
(4.94, -17.054)
(4.94, 7.022)
(4.94, -0.358)
(4.95, -17.064)
(4.95, 6.977)
(4.95, -0.358)
(4.96, -17.039)
(4.96, 7.016)
(4.96, -0.358)
(4.97, -17.049)
(4.97, 6.971)
(4.97, -0.358)
(4.98, -17.023)
(4.98, 7.01)
(4.98, -0.357)
(4.99, -17.033)
(4.99, 6.964)
(4.99, -0.357)
(5.0, -17.008)
(5.0, 7.005)
(5.0, -0.357)
(5.01, -17.018)
(5.01, 6.958)
(5.01, -0.357)
(5.02, -16.993)
(5.02, 6.999)
(5.02, -0.357)
(5.03, -17.003)
(5.03, 6.951)
(5.03, -0.357)
(5.04, -16.977)
(5.04, 6.993)
(5.04, -0.356)
(5.05, -16.988)
(5.05, 6.944)
(5.05, -0.356)
(5.06, -16.962)
(5.06, 6.987)
(5.06, -0.356)
(5.07, -16.973)
(5.07, 6.938)
(5.07, -0.356)
(5.08, -16.946)
(5.08, 6.981)
(5.08, -0.356)
(5.09, -16.958)
(5.09, 6.931)
(5.09, -0.356)
(5.1, -16.931)
(5.1, 6.975)
(5.1, -0.355)
(5.11, -16.943)
(5.11, 6.924)
(5.11, -0.355)
(5.12, -16.916)
(5.12, 6.97)
(5.12, -0.355)
(5.13, -16.928)
(5.13, 6.917)
(5.13, -0.355)
(5.14, -16.9)
(5.14, 6.964)
(5.14, -0.355)
(5.15, -16.913)
(5.15, 6.91)
(5.15, -0.355)
(5.16, -16.885)
(5.16, 6.958)
(5.16, -0.354)
(5.17, -16.898)
(5.17, 6.904)
(5.17, -0.354)
(5.18, -16.869)
(5.18, 6.953)
(5.18, -0.354)
(5.19, -16.883)
(5.19, 6.896)
(5.19, -0.354)
(5.2, -16.854)
(5.2, 6.947)
(5.2, -0.354)
(5.21, -16.868)
(5.21, 6.889)
(5.21, -0.354)
(5.22, -16.838)
(5.22, 6.942)
(5.22, -0.353)
(5.23, -16.854)
(5.23, 6.882)
(5.23, -0.354)
(5.24, -16.822)
(5.24, 6.937)
(5.24, -0.353)
(5.25, -16.839)
(5.25, 6.874)
(5.25, -0.353)
(5.26, -16.806)
(5.26, 6.933)
(5.26, -0.353)
(5.27, -16.825)
(5.27, 6.866)
(5.27, -0.353)
(5.28, -16.79)
(5.28, 6.929)
(5.28, -0.352)
(5.29, -16.811)
(5.29, 6.856)
(5.29, -0.353)
(5.3, -16.774)
(5.3, 6.926)
(5.3, -0.352)
(5.31, -16.798)
(5.31, 6.846)
(5.31, -0.352)
(5.32, -16.756)
(5.32, 6.925)
(5.32, -0.352)
(5.33, -16.785)
(5.33, 6.833)
(5.33, -0.352)
(5.34, -16.737)
(5.34, 6.928)
(5.34, -0.351)
(5.35, -16.774)
(5.35, 6.818)
(5.35, -0.352)
(5.36, -16.717)
(5.36, 6.934)
(5.36, -0.351)
(5.37, -16.763)
(5.37, 6.802)
(5.37, -0.351)
(5.38, -16.697)
(5.38, 6.941)
(5.38, -0.35)
(5.39, -16.753)
(5.39, 6.785)
(5.39, -0.351)
(5.4, -16.677)
(5.4, 6.949)
(5.4, -0.35)
(5.41, -16.745)
(5.41, 6.764)
(5.41, -0.351)
(5.42, -16.656)
(5.42, 6.96)
(5.42, -0.35)
(5.43, -16.738)
(5.43, 6.74)
(5.43, -0.351)
(5.44, -16.634)
(5.44, 6.974)
(5.44, -0.349)
(5.45, -16.732)
(5.45, 6.716)
(5.45, -0.351)
(5.46, -16.611)
(5.46, 6.992)
(5.46, -0.349)
(5.47, -16.727)
(5.47, 6.692)
(5.47, -0.35)
(5.48, -16.588)
(5.48, 7.013)
(5.48, -0.348)
(5.49, -16.722)
(5.49, 6.67)
(5.49, -0.35)
(5.5, -16.565)
(5.5, 7.036)
(5.5, -0.348)
(5.51, -16.72)
(5.51, 6.643)
(5.51, -0.35)
(5.52, -16.538)
(5.52, 7.071)
(5.52, -0.347)
(5.53, -16.721)
(5.53, 6.612)
(5.53, -0.35)
(5.54, -16.512)
(5.54, 7.11)
(5.54, -0.347)
(5.55, -16.729)
(5.55, 6.573)
(5.55, -0.35)
(5.56, -16.482)
(5.56, 7.166)
(5.56, -0.347)
(5.57, -16.745)
(5.57, 6.521)
(5.57, -0.35)
(5.58, -16.443)
(5.58, 7.255)
(5.58, -0.346)
(5.59, -16.785)
(5.59, 6.43)
(5.59, -0.351)
(5.6, -16.378)
(5.6, 7.438)
(5.6, -0.345)
(5.61, -16.864)
(5.61, 6.291)
(5.61, -0.352)
(5.62, -16.272)
(5.62, 7.786)
(5.62, -0.344)
(5.63, -17.022)
(5.63, 6.072)
(5.63, -0.355)
(5.64, -16.092)
(5.64, 8.496)
(5.64, -0.341)
(5.65, -17.173)
(5.65, 6.119)
(5.65, -0.358)
(5.66, -16.235)
(5.66, 8.565)
(5.66, -0.344)
(5.67, -17.315)
(5.67, 6.192)
(5.67, -0.361)
(5.68, -16.405)
(5.68, 8.558)
(5.68, -0.348)
(5.69, -17.455)
(5.69, 6.242)
(5.69, -0.364)
(5.7, -16.545)
(5.7, 8.609)
(5.7, -0.351)
(5.71, -17.587)
(5.71, 6.308)
(5.71, -0.367)
(5.72, -16.7)
(5.72, 8.609)
(5.72, -0.354)
(5.73, -17.718)
(5.73, 6.354)
(5.73, -0.37)
(5.74, -16.831)
(5.74, 8.658)
(5.74, -0.357)
(5.75, -17.843)
(5.75, 6.414)
(5.75, -0.372)
(5.76, -16.975)
(5.76, 8.665)
(5.76, -0.36)
(5.77, -17.965)
(5.77, 6.465)
(5.77, -0.375)
(5.78, -17.105)
(5.78, 8.692)
(5.78, -0.362)
(5.79, -18.08)
(5.79, 6.521)
(5.79, -0.377)
(5.8, -17.235)
(5.8, 8.706)
(5.8, -0.365)
(5.81, -18.191)
(5.81, 6.573)
(5.81, -0.38)
(5.82, -17.359)
(5.82, 8.722)
(5.82, -0.368)
(5.83, -18.294)
(5.83, 6.632)
(5.83, -0.382)
(5.84, -17.487)
(5.84, 8.711)
(5.84, -0.37)
(5.85, -18.391)
(5.85, 6.681)
(5.85, -0.384)
(5.86, -17.599)
(5.86, 8.722)
(5.86, -0.372)
(5.87, -18.487)
(5.87, 6.724)
(5.87, -0.386)
(5.88, -17.702)
(5.88, 8.744)
(5.88, -0.374)
(5.89, -18.578)
(5.89, 6.77)
(5.89, -0.388)
(5.9, -17.807)
(5.9, 8.752)
(5.9, -0.377)
(5.91, -18.664)
(5.91, 6.817)
(5.91, -0.39)
(5.92, -17.91)
(5.92, 8.753)
(5.92, -0.379)
(5.93, -18.746)
(5.93, 6.861)
(5.93, -0.392)
(5.94, -18.008)
(5.94, 8.752)
(5.94, -0.381)
(5.95, -18.824)
(5.95, 6.903)
(5.95, -0.393)
(5.96, -18.1)
(5.96, 8.753)
(5.96, -0.383)
(5.97, -18.898)
(5.97, 6.942)
(5.97, -0.395)
(5.98, -18.187)
(5.98, 8.757)
(5.98, -0.384)
(5.99, -18.968)
(5.99, 6.979)
(5.99, -0.396)
(6.0, -18.271)
(6.0, 8.759)
(6.0, -0.386)
(6.01, -19.031)
(6.01, 7.025)
(6.01, -0.398)
(6.02, -18.359)
(6.02, 8.735)
(6.02, -0.388)
(6.03, -19.081)
(6.03, 7.08)
(6.03, -0.399)
(6.04, -18.448)
(6.04, 8.686)
(6.04, -0.389)
(6.05, -19.121)
(6.05, 7.135)
(6.05, -0.4)
(6.06, -18.531)
(6.06, 8.626)
(6.06, -0.391)
(6.07, -19.147)
(6.07, 7.196)
(6.07, -0.4)
(6.08, -18.602)
(6.08, 8.567)
(6.08, -0.392)
(6.09, -19.161)
(6.09, 7.26)
(6.09, -0.401)
(6.1, -18.676)
(6.1, 8.471)
(6.1, -0.394)
(6.11, -19.155)
(6.11, 7.341)
(6.11, -0.401)
(6.12, -18.75)
(6.12, 8.342)
(6.12, -0.395)
(6.13, -19.13)
(6.13, 7.431)
(6.13, -0.401)
(6.14, -18.813)
(6.14, 8.204)
(6.14, -0.396)
(6.15, -19.093)
(6.15, 7.519)
(6.15, -0.4)
(6.16, -18.86)
(6.16, 8.079)
(6.16, -0.396)
(6.17, -19.051)
(6.17, 7.6)
(6.17, -0.399)
(6.18, -18.895)
(6.18, 7.964)
(6.18, -0.397)
(6.19, -19.016)
(6.19, 7.651)
(6.19, -0.399)
(6.2, -18.908)
(6.2, 7.897)
(6.2, -0.397)
(6.21, -18.987)
(6.21, 7.682)
(6.21, -0.398)
(6.22, -18.906)
(6.22, 7.859)
(6.22, -0.397)
(6.23, -18.962)
(6.23, 7.703)
(6.23, -0.398)
(6.24, -18.903)
(6.24, 7.827)
(6.24, -0.397)
(6.25, -18.94)
(6.25, 7.713)
(6.25, -0.397)
(6.26, -18.895)
(6.26, 7.803)
(6.26, -0.397)
(6.27, -18.92)
(6.27, 7.72)
(6.27, -0.397)
(6.28, -18.885)
(6.28, 7.783)
(6.28, -0.396)
(6.29, -18.899)
(6.29, 7.728)
(6.29, -0.396)
(6.3, -18.874)
(6.3, 7.767)
(6.3, -0.396)
(6.31, -18.881)
(6.31, 7.729)
(6.31, -0.396)
(6.32, -18.861)
(6.32, 7.755)
(6.32, -0.396)
(6.33, -18.864)
(6.33, 7.726)
(6.33, -0.396)
(6.34, -18.847)
(6.34, 7.746)
(6.34, -0.395)
(6.35, -18.848)
(6.35, 7.722)
(6.35, -0.395)
(6.36, -18.833)
(6.36, 7.737)
(6.36, -0.395)
(6.37, -18.832)
(6.37, 7.717)
(6.37, -0.395)
(6.38, -18.818)
(6.38, 7.73)
(6.38, -0.395)
(6.39, -18.816)
(6.39, 7.712)
(6.39, -0.395)
(6.4, -18.803)
(6.4, 7.723)
(6.4, -0.394)
(6.41, -18.801)
(6.41, 7.706)
(6.41, -0.394)
(6.42, -18.788)
(6.42, 7.715)
(6.42, -0.394)
(6.43, -18.785)
(6.43, 7.7)
(6.43, -0.394)
(6.44, -18.773)
(6.44, 7.709)
(6.44, -0.394)
(6.45, -18.77)
(6.45, 7.695)
(6.45, -0.394)
(6.46, -18.758)
(6.46, 7.702)
(6.46, -0.394)
(6.47, -18.754)
(6.47, 7.689)
(6.47, -0.393)
(6.48, -18.743)
(6.48, 7.695)
(6.48, -0.393)
(6.49, -18.739)
(6.49, 7.683)
(6.49, -0.393)
(6.5, -18.728)
(6.5, 7.688)
(6.5, -0.393)
(6.51, -18.723)
(6.51, 7.677)
(6.51, -0.393)
(6.52, -18.712)
(6.52, 7.682)
(6.52, -0.393)
(6.53, -18.708)
(6.53, 7.671)
(6.53, -0.392)
(6.54, -18.697)
(6.54, 7.675)
(6.54, -0.392)
(6.55, -18.692)
(6.55, 7.665)
(6.55, -0.392)
(6.56, -18.682)
(6.56, 7.669)
(6.56, -0.392)
(6.57, -18.677)
(6.57, 7.659)
(6.57, -0.392)
(6.58, -18.667)
(6.58, 7.662)
(6.58, -0.392)
(6.59, -18.662)
(6.59, 7.653)
(6.59, -0.391)
(6.6, -18.652)
(6.6, 7.656)
(6.6, -0.391)
(6.61, -18.646)
(6.61, 7.647)
(6.61, -0.391)
(6.62, -18.636)
(6.62, 7.649)
(6.62, -0.391)
(6.63, -18.631)
(6.63, 7.641)
(6.63, -0.391)
(6.64, -18.621)
(6.64, 7.643)
(6.64, -0.391)
(6.65, -18.616)
(6.65, 7.634)
(6.65, -0.39)
(6.66, -18.606)
(6.66, 7.636)
(6.66, -0.39)
(6.67, -18.6)
(6.67, 7.628)
(6.67, -0.39)
(6.68, -18.591)
(6.68, 7.63)
(6.68, -0.39)
(6.69, -18.585)
(6.69, 7.622)
(6.69, -0.39)
(6.7, -18.575)
(6.7, 7.624)
(6.7, -0.39)
(6.71, -18.57)
(6.71, 7.616)
(6.71, -0.389)
(6.72, -18.56)
(6.72, 7.617)
(6.72, -0.389)
(6.73, -18.554)
(6.73, 7.61)
(6.73, -0.389)
(6.74, -18.545)
(6.74, 7.611)
(6.74, -0.389)
(6.75, -18.539)
(6.75, 7.603)
(6.75, -0.389)
(6.76, -18.53)
(6.76, 7.604)
(6.76, -0.389)
(6.77, -18.524)
(6.77, 7.597)
(6.77, -0.388)
(6.78, -18.514)
(6.78, 7.598)
(6.78, -0.388)
(6.79, -18.508)
(6.79, 7.591)
(6.79, -0.388)
(6.8, -18.499)
(6.8, 7.592)
(6.8, -0.388)
(6.81, -18.493)
(6.81, 7.585)
(6.81, -0.388)
(6.82, -18.484)
(6.82, 7.585)
(6.82, -0.388)
(6.83, -18.478)
(6.83, 7.579)
(6.83, -0.387)
(6.84, -18.468)
(6.84, 7.579)
(6.84, -0.387)
(6.85, -18.462)
(6.85, 7.572)
(6.85, -0.387)
(6.86, -18.453)
(6.86, 7.573)
(6.86, -0.387)
(6.87, -18.447)
(6.87, 7.566)
(6.87, -0.387)
(6.88, -18.438)
(6.88, 7.567)
(6.88, -0.387)
(6.89, -18.432)
(6.89, 7.56)
(6.89, -0.386)
(6.9, -18.423)
(6.9, 7.56)
(6.9, -0.386)
(6.91, -18.416)
(6.91, 7.554)
(6.91, -0.386)
(6.92, -18.407)
(6.92, 7.554)
(6.92, -0.386)
(6.93, -18.401)
(6.93, 7.547)
(6.93, -0.386)
(6.94, -18.392)
(6.94, 7.548)
(6.94, -0.386)
(6.95, -18.386)
(6.95, 7.541)
(6.95, -0.386)
(6.96, -18.377)
(6.96, 7.541)
(6.96, -0.385)
(6.97, -18.37)
(6.97, 7.535)
(6.97, -0.385)
(6.98, -18.361)
(6.98, 7.535)
(6.98, -0.385)
(6.99, -18.355)
(6.99, 7.528)
(6.99, -0.385)
(7.0, -18.346)
(7.0, 7.529)
(7.0, -0.385)
(7.01, -18.34)
(7.01, 7.522)
(7.01, -0.385)
(7.02, -18.331)
(7.02, 7.523)
(7.02, -0.384)
(7.03, -18.325)
(7.03, 7.516)
(7.03, -0.384)
(7.04, -18.315)
(7.04, 7.516)
(7.04, -0.384)
(7.05, -18.309)
(7.05, 7.51)
(7.05, -0.384)
(7.06, -18.3)
(7.06, 7.51)
(7.06, -0.384)
(7.07, -18.294)
(7.07, 7.503)
(7.07, -0.384)
(7.08, -18.285)
(7.08, 7.504)
(7.08, -0.383)
(7.09, -18.279)
(7.09, 7.497)
(7.09, -0.383)
(7.1, -18.269)
(7.1, 7.498)
(7.1, -0.383)
(7.11, -18.263)
(7.11, 7.491)
(7.11, -0.383)
(7.12, -18.254)
(7.12, 7.491)
(7.12, -0.383)
(7.13, -18.248)
(7.13, 7.484)
(7.13, -0.383)
(7.14, -18.239)
(7.14, 7.485)
(7.14, -0.382)
(7.15, -18.233)
(7.15, 7.478)
(7.15, -0.382)
(7.16, -18.223)
(7.16, 7.479)
(7.16, -0.382)
(7.17, -18.218)
(7.17, 7.472)
(7.17, -0.382)
(7.18, -18.208)
(7.18, 7.473)
(7.18, -0.382)
(7.19, -18.202)
(7.19, 7.465)
(7.19, -0.382)
(7.2, -18.193)
(7.2, 7.466)
(7.2, -0.381)
(7.21, -18.187)
(7.21, 7.459)
(7.21, -0.381)
(7.22, -18.177)
(7.22, 7.46)
(7.22, -0.381)
(7.23, -18.172)
(7.23, 7.453)
(7.23, -0.381)
(7.24, -18.162)
(7.24, 7.454)
(7.24, -0.381)
(7.25, -18.156)
(7.25, 7.446)
(7.25, -0.381)
(7.26, -18.147)
(7.26, 7.448)
(7.26, -0.38)
(7.27, -18.141)
(7.27, 7.44)
(7.27, -0.38)
(7.28, -18.131)
(7.28, 7.442)
(7.28, -0.38)
(7.29, -18.126)
(7.29, 7.433)
(7.29, -0.38)
(7.3, -18.116)
(7.3, 7.436)
(7.3, -0.38)
(7.31, -18.111)
(7.31, 7.427)
(7.31, -0.38)
(7.32, -18.101)
(7.32, 7.429)
(7.32, -0.379)
(7.33, -18.095)
(7.33, 7.421)
(7.33, -0.379)
(7.34, -18.085)
(7.34, 7.423)
(7.34, -0.379)
(7.35, -18.08)
(7.35, 7.414)
(7.35, -0.379)
(7.36, -18.07)
(7.36, 7.417)
(7.36, -0.379)
(7.37, -18.065)
(7.37, 7.408)
(7.37, -0.379)
(7.38, -18.055)
(7.38, 7.411)
(7.38, -0.378)
(7.39, -18.05)
(7.39, 7.401)
(7.39, -0.378)
(7.4, -18.039)
(7.4, 7.405)
(7.4, -0.378)
(7.41, -18.034)
(7.41, 7.395)
(7.41, -0.378)
(7.42, -18.024)
(7.42, 7.399)
(7.42, -0.378)
(7.43, -18.019)
(7.43, 7.388)
(7.43, -0.378)
(7.44, -18.008)
(7.44, 7.393)
(7.44, -0.377)
(7.45, -18.004)
(7.45, 7.382)
(7.45, -0.377)
(7.46, -17.993)
(7.46, 7.387)
(7.46, -0.377)
(7.47, -17.989)
(7.47, 7.375)
(7.47, -0.377)
(7.48, -17.978)
(7.48, 7.381)
(7.48, -0.377)
(7.49, -17.974)
(7.49, 7.369)
(7.49, -0.377)
(7.5, -17.962)
(7.5, 7.375)
(7.5, -0.376)
(7.51, -17.959)
(7.51, 7.362)
(7.51, -0.376)
(7.52, -17.947)
(7.52, 7.369)
(7.52, -0.376)
(7.53, -17.943)
(7.53, 7.356)
(7.53, -0.376)
(7.54, -17.931)
(7.54, 7.363)
(7.54, -0.376)
(7.55, -17.928)
(7.55, 7.349)
(7.55, -0.376)
(7.56, -17.916)
(7.56, 7.357)
(7.56, -0.375)
(7.57, -17.913)
(7.57, 7.342)
(7.57, -0.375)
(7.58, -17.9)
(7.58, 7.351)
(7.58, -0.375)
(7.59, -17.898)
(7.59, 7.336)
(7.59, -0.375)
(7.6, -17.885)
(7.6, 7.346)
(7.6, -0.375)
(7.61, -17.883)
(7.61, 7.329)
(7.61, -0.375)
(7.62, -17.869)
(7.62, 7.34)
(7.62, -0.374)
(7.63, -17.868)
(7.63, 7.322)
(7.63, -0.374)
(7.64, -17.854)
(7.64, 7.334)
(7.64, -0.374)
(7.65, -17.853)
(7.65, 7.316)
(7.65, -0.374)
(7.66, -17.838)
(7.66, 7.328)
(7.66, -0.374)
(7.67, -17.837)
(7.67, 7.309)
(7.67, -0.374)
(7.68, -17.823)
(7.68, 7.322)
(7.68, -0.373)
(7.69, -17.822)
(7.69, 7.302)
(7.69, -0.373)
(7.7, -17.807)
(7.7, 7.317)
(7.7, -0.373)
(7.71, -17.807)
(7.71, 7.295)
(7.71, -0.373)
(7.72, -17.792)
(7.72, 7.311)
(7.72, -0.373)
(7.73, -17.792)
(7.73, 7.289)
(7.73, -0.373)
(7.74, -17.776)
(7.74, 7.305)
(7.74, -0.372)
(7.75, -17.777)
(7.75, 7.282)
(7.75, -0.372)
(7.76, -17.761)
(7.76, 7.299)
(7.76, -0.372)
(7.77, -17.762)
(7.77, 7.275)
(7.77, -0.372)
(7.78, -17.745)
(7.78, 7.293)
(7.78, -0.372)
(7.79, -17.747)
(7.79, 7.269)
(7.79, -0.372)
(7.8, -17.73)
(7.8, 7.288)
(7.8, -0.371)
(7.81, -17.731)
(7.81, 7.262)
(7.81, -0.371)
(7.82, -17.715)
(7.82, 7.282)
(7.82, -0.371)
(7.83, -17.716)
(7.83, 7.256)
(7.83, -0.371)
(7.84, -17.699)
(7.84, 7.276)
(7.84, -0.371)
(7.85, -17.701)
(7.85, 7.249)
(7.85, -0.371)
(7.86, -17.684)
(7.86, 7.27)
(7.86, -0.37)
(7.87, -17.686)
(7.87, 7.243)
(7.87, -0.37)
(7.88, -17.668)
(7.88, 7.264)
(7.88, -0.37)
(7.89, -17.671)
(7.89, 7.236)
(7.89, -0.37)
(7.9, -17.653)
(7.9, 7.258)
(7.9, -0.37)
(7.91, -17.656)
(7.91, 7.23)
(7.91, -0.37)
(7.92, -17.637)
(7.92, 7.252)
(7.92, -0.37)
(7.93, -17.64)
(7.93, 7.223)
(7.93, -0.369)
(7.94, -17.622)
(7.94, 7.246)
(7.94, -0.369)
(7.95, -17.625)
(7.95, 7.217)
(7.95, -0.369)
(7.96, -17.607)
(7.96, 7.24)
(7.96, -0.369)
(7.97, -17.61)
(7.97, 7.21)
(7.97, -0.369)
(7.98, -17.591)
(7.98, 7.234)
(7.98, -0.369)
(7.99, -17.595)
(7.99, 7.204)
(7.99, -0.369)
(8.0, -17.576)
(8.0, 7.228)
(8.0, -0.368)
(8.01, -17.58)
(8.01, 7.197)
(8.01, -0.368)
(8.02, -17.561)
(8.02, 7.222)
(8.02, -0.368)
(8.03, -17.564)
(8.03, 7.191)
(8.03, -0.368)
(8.04, -17.545)
(8.04, 7.216)
(8.04, -0.368)
(8.05, -17.549)
(8.05, 7.184)
(8.05, -0.368)
(8.06, -17.53)
(8.06, 7.21)
(8.06, -0.367)
(8.07, -17.534)
(8.07, 7.178)
(8.07, -0.367)
(8.08, -17.514)
(8.08, 7.203)
(8.08, -0.367)
(8.09, -17.519)
(8.09, 7.171)
(8.09, -0.367)
(8.1, -17.499)
(8.1, 7.197)
(8.1, -0.367)
(8.11, -17.504)
(8.11, 7.165)
(8.11, -0.367)
(8.12, -17.484)
(8.12, 7.191)
(8.12, -0.366)
(8.13, -17.488)
(8.13, 7.158)
(8.13, -0.366)
(8.14, -17.468)
(8.14, 7.185)
(8.14, -0.366)
(8.15, -17.473)
(8.15, 7.152)
(8.15, -0.366)
(8.16, -17.453)
(8.16, 7.179)
(8.16, -0.366)
(8.17, -17.458)
(8.17, 7.146)
(8.17, -0.366)
(8.18, -17.438)
(8.18, 7.173)
(8.18, -0.365)
(8.19, -17.443)
(8.19, 7.139)
(8.19, -0.365)
(8.2, -17.422)
(8.2, 7.167)
(8.2, -0.365)
(8.21, -17.427)
(8.21, 7.133)
(8.21, -0.365)
(8.22, -17.407)
(8.22, 7.161)
(8.22, -0.365)
(8.23, -17.412)
(8.23, 7.126)
(8.23, -0.365)
(8.24, -17.392)
(8.24, 7.155)
(8.24, -0.364)
(8.25, -17.397)
(8.25, 7.12)
(8.25, -0.364)
(8.26, -17.376)
(8.26, 7.149)
(8.26, -0.364)
(8.27, -17.382)
(8.27, 7.113)
(8.27, -0.364)
(8.28, -17.361)
(8.28, 7.143)
(8.28, -0.364)
(8.29, -17.367)
(8.29, 7.107)
(8.29, -0.364)
(8.3, -17.346)
(8.3, 7.137)
(8.3, -0.363)
(8.31, -17.351)
(8.31, 7.1)
(8.31, -0.363)
(8.32, -17.33)
(8.32, 7.131)
(8.32, -0.363)
(8.33, -17.336)
(8.33, 7.094)
(8.33, -0.363)
(8.34, -17.315)
(8.34, 7.125)
(8.34, -0.363)
(8.35, -17.321)
(8.35, 7.088)
(8.35, -0.363)
(8.36, -17.299)
(8.36, 7.118)
(8.36, -0.362)
(8.37, -17.306)
(8.37, 7.081)
(8.37, -0.362)
(8.38, -17.284)
(8.38, 7.112)
(8.38, -0.362)
(8.39, -17.291)
(8.39, 7.075)
(8.39, -0.362)
(8.4, -17.269)
(8.4, 7.106)
(8.4, -0.362)
(8.41, -17.275)
(8.41, 7.068)
(8.41, -0.362)
(8.42, -17.253)
(8.42, 7.1)
(8.42, -0.361)
(8.43, -17.26)
(8.43, 7.062)
(8.43, -0.361)
(8.44, -17.238)
(8.44, 7.094)
(8.44, -0.361)
(8.45, -17.245)
(8.45, 7.055)
(8.45, -0.361)
(8.46, -17.223)
(8.46, 7.088)
(8.46, -0.361)
(8.47, -17.23)
(8.47, 7.049)
(8.47, -0.361)
